AÑO FISCAL;SALARIO MENSUAL;RETENCION MENSUAL
2019;660900;153807.94
2019;660950;153820.44
2019;661000;153832.94
2019;661050;153845.44
2019;661100;153857.94
2019;661150;153870.44
2019;661200;153882.94
2019;661250;153895.44
2019;661300;153907.94
2019;661350;153920.44
2019;661400;153932.94
2019;661450;153945.44
2019;661500;153957.94
2019;661550;153970.44
2019;661600;153982.94
2019;661650;153995.44
2019;661700;154007.94
2019;661750;154020.44
2019;661800;154032.94
2019;661850;154045.44
2019;661900;154057.94
2019;661950;154070.44
2019;662000;154082.94
2019;662050;154095.44
2019;662100;154107.94
2019;662150;154120.44
2019;662200;154132.94
2019;662250;154145.44
2019;662300;154157.94
2019;662350;154170.44
2019;662400;154182.94
2019;662450;154195.44
2019;662500;154207.94
2019;662550;154220.44
2019;662600;154232.94
2019;662650;154245.44
2019;662700;154257.94
2019;662750;154270.44
2019;662800;154282.94
2019;662850;154295.44
2019;662900;154307.94
2019;662950;154320.44
2019;663000;154332.94
2019;663050;154345.44
2019;663100;154357.94
2019;663150;154370.44
2019;663200;154382.94
2019;663250;154395.44
2019;663300;154407.94
2019;663350;154420.44
2019;663400;154432.94
2019;663450;154445.44
2019;663500;154457.94
2019;663550;154470.44
2019;663600;154482.94
2019;663650;154495.44
2019;663700;154507.94
2019;663750;154520.44
2019;663800;154532.94
2019;663850;154545.44
2019;663900;154557.94
2019;663950;154570.44
2019;664000;154582.94
2019;664050;154595.44
2019;664100;154607.94
2019;664150;154620.44
2019;664200;154632.94
2019;664250;154645.44
2019;664300;154657.94
2019;664350;154670.44
2019;664400;154682.94
2019;664450;154695.44
2019;664500;154707.94
2019;664550;154720.44
2019;664600;154732.94
2019;664650;154745.44
2019;664700;154757.94
2019;664750;154770.44
2019;664800;154782.94
2019;664850;154795.44
2019;664900;154807.94
2019;664950;154820.44
2019;665000;154832.94
2019;665050;154845.44
2019;665100;154857.94
2019;665150;154870.44
2019;665200;154882.94
2019;665250;154895.44
2019;665300;154907.94
2019;665350;154920.44
2019;665400;154932.94
2019;665450;154945.44
2019;665500;154957.94
2019;665550;154970.44
2019;665600;154982.94
2019;665650;154995.44
2019;665700;155007.94
2019;665750;155020.44
2019;665800;155032.94
2019;665850;155045.44
2019;665900;155057.94
2019;665950;155070.44
2019;666000;155082.94
2019;666050;155095.44
2019;666100;155107.94
2019;666150;155120.44
2019;666200;155132.94
2019;666250;155145.44
2019;666300;155157.94
2019;666350;155170.44
2019;666400;155182.94
2019;666450;155195.44
2019;666500;155207.94
2019;666550;155220.44
2019;666600;155232.94
2019;666650;155245.44
2019;666700;155257.94
2019;666750;155270.44
2019;666800;155282.94
2019;666850;155295.44
2019;666900;155307.94
2019;666950;155320.44
2019;667000;155332.94
2019;667050;155345.44
2019;667100;155357.94
2019;667150;155370.44
2019;667200;155382.94
2019;667250;155395.44
2019;667300;155407.94
2019;667350;155420.44
2019;667400;155432.94
2019;667450;155445.44
2019;667500;155457.94
2019;667550;155470.44
2019;667600;155482.94
2019;667650;155495.44
2019;667700;155507.94
2019;667750;155520.44
2019;667800;155532.94
2019;667850;155545.44
2019;667900;155557.94
2019;667950;155570.44
2019;668000;155582.94
2019;668050;155595.44
2019;668100;155607.94
2019;668150;155620.44
2019;668200;155632.94
2019;668250;155645.44
2019;668300;155657.94
2019;668350;155670.44
2019;668400;155682.94
2019;668450;155695.44
2019;668500;155707.94
2019;668550;155720.44
2019;668600;155732.94
2019;668650;155745.44
2019;668700;155757.94
2019;668750;155770.44
2019;668800;155782.94
2019;668850;155795.44
2019;668900;155807.94
2019;668950;155820.44
2019;669000;155832.94
2019;669050;155845.44
2019;669100;155857.94
2019;669150;155870.44
2019;669200;155882.94
2019;669250;155895.44
2019;669300;155907.94
2019;669350;155920.44
2019;669400;155932.94
2019;669450;155945.44
2019;669500;155957.94
2019;669550;155970.44
2019;669600;155982.94
2019;669650;155995.44
2019;669700;156007.94
2019;669750;156020.44
2019;669800;156032.94
2019;669850;156045.44
2019;669900;156057.94
2019;669950;156070.44
2019;670000;156082.94
2019;670050;156095.44
2019;670100;156107.94
2019;670150;156120.44
2019;670200;156132.94
2019;670250;156145.44
2019;670300;156157.94
2019;670350;156170.44
2019;670400;156182.94
2019;670450;156195.44
2019;670500;156207.94
2019;670550;156220.44
2019;670600;156232.94
2019;670650;156245.44
2019;670700;156257.94
2019;670750;156270.44
2019;670800;156282.94
2019;670850;156295.44
2019;670900;156307.94
2019;670950;156320.44
2019;671000;156332.94
2019;671050;156345.44
2019;671100;156357.94
2019;671150;156370.44
2019;671200;156382.94
2019;671250;156395.44
2019;671300;156407.94
2019;671350;156420.44
2019;671400;156432.94
2019;671450;156445.44
2019;671500;156457.94
2019;671550;156470.44
2019;671600;156482.94
2019;671650;156495.44
2019;671700;156507.94
2019;671750;156520.44
2019;671800;156532.94
2019;671850;156545.44
2019;671900;156557.94
2019;671950;156570.44
2019;672000;156582.94
2019;672050;156595.44
2019;672100;156607.94
2019;672150;156620.44
2019;672200;156632.94
2019;672250;156645.44
2019;672300;156657.94
2019;672350;156670.44
2019;672400;156682.94
2019;672450;156695.44
2019;672500;156707.94
2019;672550;156720.44
2019;672600;156732.94
2019;672650;156745.44
2019;672700;156757.94
2019;672750;156770.44
2019;672800;156782.94
2019;672850;156795.44
2019;672900;156807.94
2019;672950;156820.44
2019;673000;156832.94
2019;673050;156845.44
2019;673100;156857.94
2019;673150;156870.44
2019;673200;156882.94
2019;673250;156895.44
2019;673300;156907.94
2019;673350;156920.44
2019;673400;156932.94
2019;673450;156945.44
2019;673500;156957.94
2019;673550;156970.44
2019;673600;156982.94
2019;673650;156995.44
2019;673700;157007.94
2019;673750;157020.44
2019;673800;157032.94
2019;673850;157045.44
2019;673900;157057.94
2019;673950;157070.44
2019;674000;157082.94
2019;674050;157095.44
2019;674100;157107.94
2019;674150;157120.44
2019;674200;157132.94
2019;674250;157145.44
2019;674300;157157.94
2019;674350;157170.44
2019;674400;157182.94
2019;674450;157195.44
2019;674500;157207.94
2019;674550;157220.44
2019;674600;157232.94
2019;674650;157245.44
2019;674700;157257.94
2019;674750;157270.44
2019;674800;157282.94
2019;674850;157295.44
2019;674900;157307.94
2019;674950;157320.44
2019;675000;157332.94
2019;675050;157345.44
2019;675100;157357.94
2019;675150;157370.44
2019;675200;157382.94
2019;675250;157395.44
2019;675300;157407.94
2019;675350;157420.44
2019;675400;157432.94
2019;675450;157445.44
2019;675500;157457.94
2019;675550;157470.44
2019;675600;157482.94
2019;675650;157495.44
2019;675700;157507.94
2019;675750;157520.44
2019;675800;157532.94
2019;675850;157545.44
2019;675900;157557.94
2019;675950;157570.44
2019;676000;157582.94
2019;676050;157595.44
2019;676100;157607.94
2019;676150;157620.44
2019;676200;157632.94
2019;676250;157645.44
2019;676300;157657.94
2019;676350;157670.44
2019;676400;157682.94
2019;676450;157695.44
2019;676500;157707.94
2019;676550;157720.44
2019;676600;157732.94
2019;676650;157745.44
2019;676700;157757.94
2019;676750;157770.44
2019;676800;157782.94
2019;676850;157795.44
2019;676900;157807.94
2019;676950;157820.44
2019;677000;157832.94
2019;677050;157845.44
2019;677100;157857.94
2019;677150;157870.44
2019;677200;157882.94
2019;677250;157895.44
2019;677300;157907.94
2019;677350;157920.44
2019;677400;157932.94
2019;677450;157945.44
2019;677500;157957.94
2019;677550;157970.44
2019;677600;157982.94
2019;677650;157995.44
2019;677700;158007.94
2019;677750;158020.44
2019;677800;158032.94
2019;677850;158045.44
2019;677900;158057.94
2019;677950;158070.44
2019;678000;158082.94
2019;678050;158095.44
2019;678100;158107.94
2019;678150;158120.44
2019;678200;158132.94
2019;678250;158145.44
2019;678300;158157.94
2019;678350;158170.44
2019;678400;158182.94
2019;678450;158195.44
2019;678500;158207.94
2019;678550;158220.44
2019;678600;158232.94
2019;678650;158245.44
2019;678700;158257.94
2019;678750;158270.44
2019;678800;158282.94
2019;678850;158295.44
2019;678900;158307.94
2019;678950;158320.44
2019;679000;158332.94
2019;679050;158345.44
2019;679100;158357.94
2019;679150;158370.44
2019;679200;158382.94
2019;679250;158395.44
2019;679300;158407.94
2019;679350;158420.44
2019;679400;158432.94
2019;679450;158445.44
2019;679500;158457.94
2019;679550;158470.44
2019;679600;158482.94
2019;679650;158495.44
2019;679700;158507.94
2019;679750;158520.44
2019;679800;158532.94
2019;679850;158545.44
2019;679900;158557.94
2019;679950;158570.44
2019;680000;158582.94
2019;680050;158595.44
2019;680100;158607.94
2019;680150;158620.44
2019;680200;158632.94
2019;680250;158645.44
2019;680300;158657.94
2019;680350;158670.44
2019;680400;158682.94
2019;680450;158695.44
2019;680500;158707.94
2019;680550;158720.44
2019;680600;158732.94
2019;680650;158745.44
2019;680700;158757.94
2019;680750;158770.44
2019;680800;158782.94
2019;680850;158795.44
2019;680900;158807.94
2019;680950;158820.44
2019;681000;158832.94
2019;681050;158845.44
2019;681100;158857.94
2019;681150;158870.44
2019;681200;158882.94
2019;681250;158895.44
2019;681300;158907.94
2019;681350;158920.44
2019;681400;158932.94
2019;681450;158945.44
2019;681500;158957.94
2019;681550;158970.44
2019;681600;158982.94
2019;681650;158995.44
2019;681700;159007.94
2019;681750;159020.44
2019;681800;159032.94
2019;681850;159045.44
2019;681900;159057.94
2019;681950;159070.44
2019;682000;159082.94
2019;682050;159095.44
2019;682100;159107.94
2019;682150;159120.44
2019;682200;159132.94
2019;682250;159145.44
2019;682300;159157.94
2019;682350;159170.44
2019;682400;159182.94
2019;682450;159195.44
2019;682500;159207.94
2019;682550;159220.44
2019;682600;159232.94
2019;682650;159245.44
2019;682700;159257.94
2019;682750;159270.44
2019;682800;159282.94
2019;682850;159295.44
2019;682900;159307.94
2019;682950;159320.44
2019;683000;159332.94
2019;683050;159345.44
2019;683100;159357.94
2019;683150;159370.44
2019;683200;159382.94
2019;683250;159395.44
2019;683300;159407.94
2019;683350;159420.44
2019;683400;159432.94
2019;683450;159445.44
2019;683500;159457.94
2019;683550;159470.44
2019;683600;159482.94
2019;683650;159495.44
2019;683700;159507.94
2019;683750;159520.44
2019;683800;159532.94
2019;683850;159545.44
2019;683900;159557.94
2019;683950;159570.44
2019;684000;159582.94
2019;684050;159595.44
2019;684100;159607.94
2019;684150;159620.44
2019;684200;159632.94
2019;684250;159645.44
2019;684300;159657.94
2019;684350;159670.44
2019;684400;159682.94
2019;684450;159695.44
2019;684500;159707.94
2019;684550;159720.44
2019;684600;159732.94
2019;684650;159745.44
2019;684700;159757.94
2019;684750;159770.44
2019;684800;159782.94
2019;684850;159795.44
2019;684900;159807.94
2019;684950;159820.44
2019;685000;159832.94
2019;685050;159845.44
2019;685100;159857.94
2019;685150;159870.44
2019;685200;159882.94
2019;685250;159895.44
2019;685300;159907.94
2019;685350;159920.44
2019;685400;159932.94
2019;685450;159945.44
2019;685500;159957.94
2019;685550;159970.44
2019;685600;159982.94
2019;685650;159995.44
2019;685700;160007.94
2019;685750;160020.44
2019;685800;160032.94
2019;685850;160045.44
2019;685900;160057.94
2019;685950;160070.44
2019;686000;160082.94
2019;686050;160095.44
2019;686100;160107.94
2019;686150;160120.44
2019;686200;160132.94
2019;686250;160145.44
2019;686300;160157.94
2019;686350;160170.44
2019;686400;160182.94
2019;686450;160195.44
2019;686500;160207.94
2019;686550;160220.44
2019;686600;160232.94
2019;686650;160245.44
2019;686700;160257.94
2019;686750;160270.44
2019;686800;160282.94
2019;686850;160295.44
2019;686900;160307.94
2019;686950;160320.44
2019;687000;160332.94
2019;687050;160345.44
2019;687100;160357.94
2019;687150;160370.44
2019;687200;160382.94
2019;687250;160395.44
2019;687300;160407.94
2019;687350;160420.44
2019;687400;160432.94
2019;687450;160445.44
2019;687500;160457.94
2019;687550;160470.44
2019;687600;160482.94
2019;687650;160495.44
2019;687700;160507.94
2019;687750;160520.44
2019;687800;160532.94
2019;687850;160545.44
2019;687900;160557.94
2019;687950;160570.44
2019;688000;160582.94
2019;688050;160595.44
2019;688100;160607.94
2019;688150;160620.44
2019;688200;160632.94
2019;688250;160645.44
2019;688300;160657.94
2019;688350;160670.44
2019;688400;160682.94
2019;688450;160695.44
2019;688500;160707.94
2019;688550;160720.44
2019;688600;160732.94
2019;688650;160745.44
2019;688700;160757.94
2019;688750;160770.44
2019;688800;160782.94
2019;688850;160795.44
2019;688900;160807.94
2019;688950;160820.44
2019;689000;160832.94
2019;689050;160845.44
2019;689100;160857.94
2019;689150;160870.44
2019;689200;160882.94
2019;689250;160895.44
2019;689300;160907.94
2019;689350;160920.44
2019;689400;160932.94
2019;689450;160945.44
2019;689500;160957.94
2019;689550;160970.44
2019;689600;160982.94
2019;689650;160995.44
2019;689700;161007.94
2019;689750;161020.44
2019;689800;161032.94
2019;689850;161045.44
2019;689900;161057.94
2019;689950;161070.44
2019;690000;161082.94
2019;690050;161095.44
2019;690100;161107.94
2019;690150;161120.44
2019;690200;161132.94
2019;690250;161145.44
2019;690300;161157.94
2019;690350;161170.44
2019;690400;161182.94
2019;690450;161195.44
2019;690500;161207.94
2019;690550;161220.44
2019;690600;161232.94
2019;690650;161245.44
2019;690700;161257.94
2019;690750;161270.44
2019;690800;161282.94
2019;690850;161295.44
2019;690900;161307.94
2019;690950;161320.44
2019;691000;161332.94
2019;691050;161345.44
2019;691100;161357.94
2019;691150;161370.44
2019;691200;161382.94
2019;691250;161395.44
2019;691300;161407.94
2019;691350;161420.44
2019;691400;161432.94
2019;691450;161445.44
2019;691500;161457.94
2019;691550;161470.44
2019;691600;161482.94
2019;691650;161495.44
2019;691700;161507.94
2019;691750;161520.44
2019;691800;161532.94
2019;691850;161545.44
2019;691900;161557.94
2019;691950;161570.44
2019;692000;161582.94
2019;692050;161595.44
2019;692100;161607.94
2019;692150;161620.44
2019;692200;161632.94
2019;692250;161645.44
2019;692300;161657.94
2019;692350;161670.44
2019;692400;161682.94
2019;692450;161695.44
2019;692500;161707.94
2019;692550;161720.44
2019;692600;161732.94
2019;692650;161745.44
2019;692700;161757.94
2019;692750;161770.44
2019;692800;161782.94
2019;692850;161795.44
2019;692900;161807.94
2019;692950;161820.44
2019;693000;161832.94
2019;693050;161845.44
2019;693100;161857.94
2019;693150;161870.44
2019;693200;161882.94
2019;693250;161895.44
2019;693300;161907.94
2019;693350;161920.44
2019;693400;161932.94
2019;693450;161945.44
2019;693500;161957.94
2019;693550;161970.44
2019;693600;161982.94
2019;693650;161995.44
2019;693700;162007.94
2019;693750;162020.44
2019;693800;162032.94
2019;693850;162045.44
2019;693900;162057.94
2019;693950;162070.44
2019;694000;162082.94
2019;694050;162095.44
2019;694100;162107.94
2019;694150;162120.44
2019;694200;162132.94
2019;694250;162145.44
2019;694300;162157.94
2019;694350;162170.44
2019;694400;162182.94
2019;694450;162195.44
2019;694500;162207.94
2019;694550;162220.44
2019;694600;162232.94
2019;694650;162245.44
2019;694700;162257.94
2019;694750;162270.44
2019;694800;162282.94
2019;694850;162295.44
2019;694900;162307.94
2019;694950;162320.44
2019;695000;162332.94
2019;695050;162345.44
2019;695100;162357.94
2019;695150;162370.44
2019;695200;162382.94
2019;695250;162395.44
2019;695300;162407.94
2019;695350;162420.44
2019;695400;162432.94
2019;695450;162445.44
2019;695500;162457.94
2019;695550;162470.44
2019;695600;162482.94
2019;695650;162495.44
2019;695700;162507.94
2019;695750;162520.44
2019;695800;162532.94
2019;695850;162545.44
2019;695900;162557.94
2019;695950;162570.44
2019;696000;162582.94
2019;696050;162595.44
2019;696100;162607.94
2019;696150;162620.44
2019;696200;162632.94
2019;696250;162645.44
2019;696300;162657.94
2019;696350;162670.44
2019;696400;162682.94
2019;696450;162695.44
2019;696500;162707.94
2019;696550;162720.44
2019;696600;162732.94
2019;696650;162745.44
2019;696700;162757.94
2019;696750;162770.44
2019;696800;162782.94
2019;696850;162795.44
2019;696900;162807.94
2019;696950;162820.44
2019;697000;162832.94
2019;697050;162845.44
2019;697100;162857.94
2019;697150;162870.44
2019;697200;162882.94
2019;697250;162895.44
2019;697300;162907.94
2019;697350;162920.44
2019;697400;162932.94
2019;697450;162945.44
2019;697500;162957.94
2019;697550;162970.44
2019;697600;162982.94
2019;697650;162995.44
2019;697700;163007.94
2019;697750;163020.44
2019;697800;163032.94
2019;697850;163045.44
2019;697900;163057.94
2019;697950;163070.44
2019;698000;163082.94
2019;698050;163095.44
2019;698100;163107.94
2019;698150;163120.44
2019;698200;163132.94
2019;698250;163145.44
2019;698300;163157.94
2019;698350;163170.44
2019;698400;163182.94
2019;698450;163195.44
2019;698500;163207.94
2019;698550;163220.44
2019;698600;163232.94
2019;698650;163245.44
2019;698700;163257.94
2019;698750;163270.44
2019;698800;163282.94
2019;698850;163295.44
2019;698900;163307.94
2019;698950;163320.44
2019;699000;163332.94
2019;699050;163345.44
2019;699100;163357.94
2019;699150;163370.44
2019;699200;163382.94
2019;699250;163395.44
2019;699300;163407.94
2019;699350;163420.44
2019;699400;163432.94
2019;699450;163445.44
2019;699500;163457.94
2019;699550;163470.44
2019;699600;163482.94
2019;699650;163495.44
2019;699700;163507.94
2019;699750;163520.44
2019;699800;163532.94
2019;699850;163545.44
2019;699900;163557.94
2019;699950;163570.44
2019;700000;163582.94
2019;700050;163595.44
2019;700100;163607.94
2019;700150;163620.44
2019;700200;163632.94
2019;700250;163645.44
2019;700300;163657.94
2019;700350;163670.44
2019;700400;163682.94
2019;700450;163695.44
2019;700500;163707.94
2019;700550;163720.44
2019;700600;163732.94
2019;700650;163745.44
2019;700700;163757.94
2019;700750;163770.44
2019;700800;163782.94
2019;700850;163795.44
2019;700900;163807.94
2019;700950;163820.44
2019;701000;163832.94
2019;701050;163845.44
2019;701100;163857.94
2019;701150;163870.44
2019;701200;163882.94
2019;701250;163895.44
2019;701300;163907.94
2019;701350;163920.44
2019;701400;163932.94
2019;701450;163945.44
2019;701500;163957.94
2019;701550;163970.44
2019;701600;163982.94
2019;701650;163995.44
2019;701700;164007.94
2019;701750;164020.44
2019;701800;164032.94
2019;701850;164045.44
2019;701900;164057.94
2019;701950;164070.44
2019;702000;164082.94
2019;702050;164095.44
2019;702100;164107.94
2019;702150;164120.44
2019;702200;164132.94
2019;702250;164145.44
2019;702300;164157.94
2019;702350;164170.44
2019;702400;164182.94
2019;702450;164195.44
2019;702500;164207.94
2019;702550;164220.44
2019;702600;164232.94
2019;702650;164245.44
2019;702700;164257.94
2019;702750;164270.44
2019;702800;164282.94
2019;702850;164295.44
2019;702900;164307.94
2019;702950;164320.44
2019;703000;164332.94
2019;703050;164345.44
2019;703100;164357.94
2019;703150;164370.44
2019;703200;164382.94
2019;703250;164395.44
2019;703300;164407.94
2019;703350;164420.44
2019;703400;164432.94
2019;703450;164445.44
2019;703500;164457.94
2019;703550;164470.44
2019;703600;164482.94
2019;703650;164495.44
2019;703700;164507.94
2019;703750;164520.44
2019;703800;164532.94
2019;703850;164545.44
2019;703900;164557.94
2019;703950;164570.44
2019;704000;164582.94
2019;704050;164595.44
2019;704100;164607.94
2019;704150;164620.44
2019;704200;164632.94
2019;704250;164645.44
2019;704300;164657.94
2019;704350;164670.44
2019;704400;164682.94
2019;704450;164695.44
2019;704500;164707.94
2019;704550;164720.44
2019;704600;164732.94
2019;704650;164745.44
2019;704700;164757.94
2019;704750;164770.44
2019;704800;164782.94
2019;704850;164795.44
2019;704900;164807.94
2019;704950;164820.44
2019;705000;164832.94
2019;705050;164845.44
2019;705100;164857.94
2019;705150;164870.44
2019;705200;164882.94
2019;705250;164895.44
2019;705300;164907.94
2019;705350;164920.44
2019;705400;164932.94
2019;705450;164945.44
2019;705500;164957.94
2019;705550;164970.44
2019;705600;164982.94
2019;705650;164995.44
2019;705700;165007.94
2019;705750;165020.44
2019;705800;165032.94
2019;705850;165045.44
2019;705900;165057.94
2019;705950;165070.44
2019;706000;165082.94
2019;706050;165095.44
2019;706100;165107.94
2019;706150;165120.44
2019;706200;165132.94
2019;706250;165145.44
2019;706300;165157.94
2019;706350;165170.44
2019;706400;165182.94
2019;706450;165195.44
2019;706500;165207.94
2019;706550;165220.44
2019;706600;165232.94
2019;706650;165245.44
2019;706700;165257.94
2019;706750;165270.44
2019;706800;165282.94
2019;706850;165295.44
2019;706900;165307.94
2019;706950;165320.44
2019;707000;165332.94
2019;707050;165345.44
2019;707100;165357.94
2019;707150;165370.44
2019;707200;165382.94
2019;707250;165395.44
2019;707300;165407.94
2019;707350;165420.44
2019;707400;165432.94
2019;707450;165445.44
2019;707500;165457.94
2019;707550;165470.44
2019;707600;165482.94
2019;707650;165495.44
2019;707700;165507.94
2019;707750;165520.44
2019;707800;165532.94
2019;707850;165545.44
2019;707900;165557.94
2019;707950;165570.44
2019;708000;165582.94
2019;708050;165595.44
2019;708100;165607.94
2019;708150;165620.44
2019;708200;165632.94
2019;708250;165645.44
2019;708300;165657.94
2019;708350;165670.44
2019;708400;165682.94
2019;708450;165695.44
2019;708500;165707.94
2019;708550;165720.44
2019;708600;165732.94
2019;708650;165745.44
2019;708700;165757.94
2019;708750;165770.44
2019;708800;165782.94
2019;708850;165795.44
2019;708900;165807.94
2019;708950;165820.44
2019;709000;165832.94
2019;709050;165845.44
2019;709100;165857.94
2019;709150;165870.44
2019;709200;165882.94
2019;709250;165895.44
2019;709300;165907.94
2019;709350;165920.44
2019;709400;165932.94
2019;709450;165945.44
2019;709500;165957.94
2019;709550;165970.44
2019;709600;165982.94
2019;709650;165995.44
2019;709700;166007.94
2019;709750;166020.44
2019;709800;166032.94
2019;709850;166045.44
2019;709900;166057.94
2019;709950;166070.44
2019;710000;166082.94
2019;710050;166095.44
2019;710100;166107.94
2019;710150;166120.44
2019;710200;166132.94
2019;710250;166145.44
2019;710300;166157.94
2019;710350;166170.44
2019;710400;166182.94
2019;710450;166195.44
2019;710500;166207.94
2019;710550;166220.44
2019;710600;166232.94
2019;710650;166245.44
2019;710700;166257.94
2019;710750;166270.44
2019;710800;166282.94
2019;710850;166295.44
2019;710900;166307.94
2019;710950;166320.44
2019;711000;166332.94
2019;711050;166345.44
2019;711100;166357.94
2019;711150;166370.44
2019;711200;166382.94
2019;711250;166395.44
2019;711300;166407.94
2019;711350;166420.44
2019;711400;166432.94
2019;711450;166445.44
2019;711500;166457.94
2019;711550;166470.44
2019;711600;166482.94
2019;711650;166495.44
2019;711700;166507.94
2019;711750;166520.44
2019;711800;166532.94
2019;711850;166545.44
2019;711900;166557.94
2019;711950;166570.44
2019;712000;166582.94
2019;712050;166595.44
2019;712100;166607.94
2019;712150;166620.44
2019;712200;166632.94
2019;712250;166645.44
2019;712300;166657.94
2019;712350;166670.44
2019;712400;166682.94
2019;712450;166695.44
2019;712500;166707.94
2019;712550;166720.44
2019;712600;166732.94
2019;712650;166745.44
2019;712700;166757.94
2019;712750;166770.44
2019;712800;166782.94
2019;712850;166795.44
2019;712900;166807.94
2019;712950;166820.44
2019;713000;166832.94
2019;713050;166845.44
2019;713100;166857.94
2019;713150;166870.44
2019;713200;166882.94
2019;713250;166895.44
2019;713300;166907.94
2019;713350;166920.44
2019;713400;166932.94
2019;713450;166945.44
2019;713500;166957.94
2019;713550;166970.44
2019;713600;166982.94
2019;713650;166995.44
2019;713700;167007.94
2019;713750;167020.44
2019;713800;167032.94
2019;713850;167045.44
2019;713900;167057.94
2019;713950;167070.44
2019;714000;167082.94
2019;714050;167095.44
2019;714100;167107.94
2019;714150;167120.44
2019;714200;167132.94
2019;714250;167145.44
2019;714300;167157.94
2019;714350;167170.44
2019;714400;167182.94
2019;714450;167195.44
2019;714500;167207.94
2019;714550;167220.44
2019;714600;167232.94
2019;714650;167245.44
2019;714700;167257.94
2019;714750;167270.44
2019;714800;167282.94
2019;714850;167295.44
2019;714900;167307.94
2019;714950;167320.44
2019;715000;167332.94
2019;715050;167345.44
2019;715100;167357.94
2019;715150;167370.44
2019;715200;167382.94
2019;715250;167395.44
2019;715300;167407.94
2019;715350;167420.44
2019;715400;167432.94
2019;715450;167445.44
2019;715500;167457.94
2019;715550;167470.44
2019;715600;167482.94
2019;715650;167495.44
2019;715700;167507.94
2019;715750;167520.44
2019;715800;167532.94
2019;715850;167545.44
2019;715900;167557.94
2019;715950;167570.44
2019;716000;167582.94
2019;716050;167595.44
2019;716100;167607.94
2019;716150;167620.44
2019;716200;167632.94
2019;716250;167645.44
2019;716300;167657.94
2019;716350;167670.44
2019;716400;167682.94
2019;716450;167695.44
2019;716500;167707.94
2019;716550;167720.44
2019;716600;167732.94
2019;716650;167745.44
2019;716700;167757.94
2019;716750;167770.44
2019;716800;167782.94
2019;716850;167795.44
2019;716900;167807.94
2019;716950;167820.44
2019;717000;167832.94
2019;717050;167845.44
2019;717100;167857.94
2019;717150;167870.44
2019;717200;167882.94
2019;717250;167895.44
2019;717300;167907.94
2019;717350;167920.44
2019;717400;167932.94
2019;717450;167945.44
2019;717500;167957.94
2019;717550;167970.44
2019;717600;167982.94
2019;717650;167995.44
2019;717700;168007.94
2019;717750;168020.44
2019;717800;168032.94
2019;717850;168045.44
2019;717900;168057.94
2019;717950;168070.44
2019;718000;168082.94
2019;718050;168095.44
2019;718100;168107.94
2019;718150;168120.44
2019;718200;168132.94
2019;718250;168145.44
2019;718300;168157.94
2019;718350;168170.44
2019;718400;168182.94
2019;718450;168195.44
2019;718500;168207.94
2019;718550;168220.44
2019;718600;168232.94
2019;718650;168245.44
2019;718700;168257.94
2019;718750;168270.44
2019;718800;168282.94
2019;718850;168295.44
2019;718900;168307.94
2019;718950;168320.44
2019;719000;168332.94
2019;719050;168345.44
2019;719100;168357.94
2019;719150;168370.44
2019;719200;168382.94
2019;719250;168395.44
2019;719300;168407.94
2019;719350;168420.44
2019;719400;168432.94
2019;719450;168445.44
2019;719500;168457.94
2019;719550;168470.44
2019;719600;168482.94
2019;719650;168495.44
2019;719700;168507.94
2019;719750;168520.44
2019;719800;168532.94
2019;719850;168545.44
2019;719900;168557.94
2019;719950;168570.44
2019;720000;168582.94
2019;720050;168595.44
2019;720100;168607.94
2019;720150;168620.44
2019;720200;168632.94
2019;720250;168645.44
2019;720300;168657.94
2019;720350;168670.44
2019;720400;168682.94
2019;720450;168695.44
2019;720500;168707.94
2019;720550;168720.44
2019;720600;168732.94
2019;720650;168745.44
2019;720700;168757.94
2019;720750;168770.44
2019;720800;168782.94
2019;720850;168795.44
2019;720900;168807.94
2019;720950;168820.44
2019;721000;168832.94
2019;721050;168845.44
2019;721100;168857.94
2019;721150;168870.44
2019;721200;168882.94
2019;721250;168895.44
2019;721300;168907.94
2019;721350;168920.44
2019;721400;168932.94
2019;721450;168945.44
2019;721500;168957.94
2019;721550;168970.44
2019;721600;168982.94
2019;721650;168995.44
2019;721700;169007.94
2019;721750;169020.44
2019;721800;169032.94
2019;721850;169045.44
2019;721900;169057.94
2019;721950;169070.44
2019;722000;169082.94
2019;722050;169095.44
2019;722100;169107.94
2019;722150;169120.44
2019;722200;169132.94
2019;722250;169145.44
2019;722300;169157.94
2019;722350;169170.44
2019;722400;169182.94
2019;722450;169195.44
2019;722500;169207.94
2019;722550;169220.44
2019;722600;169232.94
2019;722650;169245.44
2019;722700;169257.94
2019;722750;169270.44
2019;722800;169282.94
2019;722850;169295.44
2019;722900;169307.94
2019;722950;169320.44
2019;723000;169332.94
2019;723050;169345.44
2019;723100;169357.94
2019;723150;169370.44
2019;723200;169382.94
2019;723250;169395.44
2019;723300;169407.94
2019;723350;169420.44
2019;723400;169432.94
2019;723450;169445.44
2019;723500;169457.94
2019;723550;169470.44
2019;723600;169482.94
2019;723650;169495.44
2019;723700;169507.94
2019;723750;169520.44
2019;723800;169532.94
2019;723850;169545.44
2019;723900;169557.94
2019;723950;169570.44
2019;724000;169582.94
2019;724050;169595.44
2019;724100;169607.94
2019;724150;169620.44
2019;724200;169632.94
2019;724250;169645.44
2019;724300;169657.94
